Input,Time,Latitude,Longitude,Altitude,Pitch,Yaw,Roll,Stonex_status
SMAR,2023-06-12 14:59:18.703,46.0898059,11.115541,250.7858673034999,-2.52,1.3,-1.33,null
STON,2023-06-12 14:59:18.703,46.089805375,11.115529693333333,198.217,-1.769578,-109.503311,-0.575895,2
SMAR,2023-06-12 14:59:18.744,46.0898059,11.115541,250.7858673034999,-2.53,1.41,-1.34,null
SMAR,2023-06-12 14:59:18.777,46.0898059,11.115541,250.7858673034999,-2.52,1.41,-1.34,null
SMAR,2023-06-12 14:59:18.812,46.0898059,11.115541,250.7858673034999,-2.51,1.35,-1.34,null
SMAR,2023-06-12 14:59:18.844,46.0898059,11.115541,250.7858673034999,-2.51,1.36,-1.35,null
SMAR,2023-06-12 14:59:18.876,46.0898059,11.115541,250.7858673034999,-2.51,1.39,-1.37,null
SMAR,2023-06-12 14:59:18.926,46.0898059,11.115541,250.7858673034999,-2.49,1.35,-1.41,null
SMAR,2023-06-12 14:59:18.958,46.0898059,11.115541,250.7858673034999,-2.49,1.38,-1.44,null
SMAR,2023-06-12 14:59:18.993,46.0898059,11.115541,250.7858673034999,-2.47,1.38,-1.46,null
SMAR,2023-06-12 14:59:19.028,46.0898059,11.115541,250.7858673034999,-2.47,1.38,-1.48,null
SMAR,2023-06-12 14:59:19.057,46.0898059,11.115541,250.7858673034999,-2.46,1.39,-1.49,null
SMAR,2023-06-12 14:59:19.095,46.0898059,11.115541,250.7858673034999,-2.46,1.39,-1.51,null
STON,2023-06-12 14:59:19.095,46.089805375,11.115529693333333,198.217,-1.757025,-109.582085,-0.510612,2
SMAR,2023-06-12 14:59:19.131,46.0898059,11.115541,250.7858673034999,-2.45,1.37,-1.53,null
SMAR,2023-06-12 14:59:19.159,46.0898059,11.115541,250.7858673034999,-2.44,1.38,-1.55,null
STON,2023-06-12 14:59:19.159,46.08980536333333,11.115529663333334,198.216,-1.757025,-109.582085,-0.510612,2
SMAR,2023-06-12 14:59:19.205,46.0898059,11.115541,250.7858673034999,-2.43,1.39,-1.55,null
SMAR,2023-06-12 14:59:19.227,46.0898059,11.115541,250.7858673034999,-2.42,1.36,-1.55,null
STON,2023-06-12 14:59:19.227,46.08980536333333,11.115529663333334,198.216,-1.71925,-109.595558,-0.577092,2
STON,2023-06-12 14:59:19.227,46.08980535166667,11.115529656666666,198.215,-1.71925,-109.595558,-0.577092,2
STON,2023-06-12 14:59:19.227,46.08980535166667,11.115529656666666,198.215,-1.675005,-109.538902,-0.691619,2
SMAR,2023-06-12 14:59:19.256,46.0898059,11.115541,250.7858673034999,-2.4,1.3,-1.56,null
SMAR,2023-06-12 14:59:19.292,46.0898059,11.115541,250.7858673034999,-2.37,1.24,-1.56,null
SMAR,2023-06-12 14:59:19.323,46.0898059,11.115541,250.7858673034999,-2.33,1.18,-1.56,null
SMAR,2023-06-12 14:59:19.369,46.0898059,11.115541,250.7858673034999,-2.28,1.14,-1.58,null
SMAR,2023-06-12 14:59:19.391,46.0898059,11.115541,250.7858673034999,-2.23,1.14,-1.59,null
SMAR,2023-06-12 14:59:19.429,46.0898056,11.1155362,250.84432891419013,-2.19,1.16,-1.61,null
SMAR,2023-06-12 14:59:19.475,46.0898056,11.1155362,250.84432891419013,-2.14,1.15,-1.63,null
STON,2023-06-12 14:59:19.475,46.08980534333333,11.11552961,198.214,-1.675005,-109.538902,-0.691619,2
STON,2023-06-12 14:59:19.475,46.08980534333333,11.11552961,198.214,-1.5709,-109.688103,-0.741163,2
SMAR,2023-06-12 14:59:19.502,46.0898056,11.1155362,250.84432891419013,-2.1,1.1,-1.64,null
SMAR,2023-06-12 14:59:19.532,46.0898056,11.1155362,250.84432891419013,-2.07,0.99,-1.66,null
SMAR,2023-06-12 14:59:19.565,46.0898056,11.1155362,250.84432891419013,-2.02,0.86,-1.68,null
SMAR,2023-06-12 14:59:19.597,46.0898056,11.1155362,250.84432891419013,-1.99,0.72,-1.69,null
STON,2023-06-12 14:59:19.597,46.08980533333333,11.115529496666667,198.212,-1.5709,-109.688103,-0.741163,2
SMAR,2023-06-12 14:59:19.629,46.0898056,11.1155362,250.84432891419013,-1.97,0.48,-1.71,null
STON,2023-06-12 14:59:19.629,46.08980533333333,11.115529496666667,198.212,-1.30215,-109.852776,-0.825397,2
SMAR,2023-06-12 14:59:19.659,46.0898056,11.1155362,250.84432891419013,-1.95,0.0,-1.75,null
SMAR,2023-06-12 14:59:19.691,46.0898056,11.1155362,250.84432891419013,-1.95,-0.8,-1.76,null
SMAR,2023-06-12 14:59:19.728,46.0898056,11.1155362,250.84432891419013,-1.96,-1.94,-1.77,null
SMAR,2023-06-12 14:59:19.76,46.0898056,11.1155362,250.84432891419013,-1.98,-3.25,-1.77,null
SMAR,2023-06-12 14:59:19.794,46.0898056,11.1155362,250.84432891419013,-2.0,-4.68,-1.78,null
STON,2023-06-12 14:59:19.794,46.08980531,11.11552939,198.216,-1.30215,-109.852776,-0.825397,2
SMAR,2023-06-12 14:59:19.832,46.0898056,11.1155362,250.84432891419013,-2.0,-6.15,-1.82,null
SMAR,2023-06-12 14:59:19.882,46.0898056,11.1155362,250.84432891419013,-2.05,-7.6,-1.86,null
SMAR,2023-06-12 14:59:19.916,46.0898056,11.1155362,250.84432891419013,-2.1,-9.1,-1.91,null
SMAR,2023-06-12 14:59:19.929,46.0898056,11.1155362,250.84432891419013,-2.12,-10.73,-1.98,null
SMAR,2023-06-12 14:59:19.962,46.0898056,11.1155362,250.84432891419013,-2.19,-12.61,-2.05,null
STON,2023-06-12 14:59:19.962,46.08980522833333,11.115529251666667,198.217,-1.30215,-109.852776,-0.825397,2
SMAR,2023-06-12 14:59:20.004,46.0898056,11.1155362,250.84432891419013,-2.22,-14.74,-2.12,null
SMAR,2023-06-12 14:59:20.024,46.0898056,11.1155362,250.84432891419013,-2.31,-17.1,-2.18,null
STON,2023-06-12 14:59:20.024,46.08980522833333,11.115529251666667,198.217,-1.244971,-120.75264,-1.071274,2
SMAR,2023-06-12 14:59:20.061,46.0898056,11.1155362,250.84432891419013,-2.41,-19.42,-2.23,null
SMAR,2023-06-12 14:59:20.112,46.0898056,11.1155362,250.84432891419013,-2.52,-21.55,-2.29,null
SMAR,2023-06-12 14:59:20.13,46.0898056,11.1155362,250.84432891419013,-2.56,-23.45,-2.35,null
SMAR,2023-06-12 14:59:20.162,46.0898056,11.1155362,250.84432891419013,-2.66,-25.19,-2.42,null
SMAR,2023-06-12 14:59:20.193,46.0898056,11.1155362,250.84432891419013,-2.78,-26.79,-2.47,null
SMAR,2023-06-12 14:59:20.237,46.0898056,11.1155362,250.84432891419013,-2.85,-28.18,-2.52,null
SMAR,2023-06-12 14:59:20.274,46.0898056,11.1155362,250.84432891419013,-2.96,-29.53,-2.55,null
STON,2023-06-12 14:59:20.274,46.08980507166667,11.11552906,198.22,-1.244971,-120.75264,-1.071274,2
STON,2023-06-12 14:59:20.274,46.08980507166667,11.11552906,198.22,-1.594491,-133.156189,-1.432584,2
SMAR,2023-06-12 14:59:20.304,46.0898056,11.1155362,250.84432891419013,-3.07,-30.86,-2.56,null
SMAR,2023-06-12 14:59:20.336,46.0898056,11.1155362,250.84432891419013,-3.13,-32.2,-2.54,null
SMAR,2023-06-12 14:59:20.37,46.0898056,11.1155362,250.84432891419013,-3.23,-33.53,-2.51,null
SMAR,2023-06-12 14:59:20.394,46.0898056,11.1155362,250.84432891419013,-3.35,-34.83,-2.48,null
SMAR,2023-06-12 14:59:20.427,46.0898055,11.1155342,250.77008475399293,-3.45,-36.22,-2.42,null
SMAR,2023-06-12 14:59:20.458,46.0898055,11.1155342,250.77008475399293,-3.58,-37.75,-2.34,null
SMAR,2023-06-12 14:59:20.509,46.0898055,11.1155342,250.77008475399293,-3.68,-39.4,-2.26,null
SMAR,2023-06-12 14:59:20.532,46.0898055,11.1155342,250.77008475399293,-3.83,-41.14,-2.17,null
STON,2023-06-12 14:59:20.532,46.089804941666664,11.115528975,198.224,-1.594491,-133.156189,-1.432584,2
STON,2023-06-12 14:59:20.532,46.089804941666664,11.115528975,198.224,-2.11501,-141.953094,-1.671989,2
SMAR,2023-06-12 14:59:20.559,46.0898055,11.1155342,250.77008475399293,-3.98,-42.9,-2.09,null
SMAR,2023-06-12 14:59:20.605,46.0898055,11.1155342,250.77008475399293,-4.09,-44.66,-2.0,null
SMAR,2023-06-12 14:59:20.641,46.0898055,11.1155342,250.77008475399293,-4.26,-46.46,-1.9,null
SMAR,2023-06-12 14:59:20.657,46.0898055,11.1155342,250.77008475399293,-4.43,-48.33,-1.8,null
STON,2023-06-12 14:59:20.657,46.089804873333335,11.11552904,198.226,-2.11501,-141.953094,-1.671989,2
SMAR,2023-06-12 14:59:20.713,46.0898055,11.1155342,250.77008475399293,-4.57,-50.2,-1.68,null
SMAR,2023-06-12 14:59:20.729,46.0898055,11.1155342,250.77008475399293,-4.67,-51.96,-1.56,null
SMAR,2023-06-12 14:59:20.76,46.0898055,11.1155342,250.77008475399293,-4.8,-53.42,-1.46,null
SMAR,2023-06-12 14:59:20.806,46.0898055,11.1155342,250.77008475399293,-4.91,-54.57,-1.4,null
SMAR,2023-06-12 14:59:20.837,46.0898055,11.1155342,250.77008475399293,-5.06,-55.55,-1.32,null
SMAR,2023-06-12 14:59:20.857,46.0898055,11.1155342,250.77008475399293,-5.17,-56.49,-1.26,null
STON,2023-06-12 14:59:20.857,46.089804873333335,11.11552904,198.226,-2.770375,-150.588333,-1.370817,2
SMAR,2023-06-12 14:59:20.91,46.0898055,11.1155342,250.77008475399293,-5.29,-57.51,-1.19,null
SMAR,2023-06-12 14:59:20.928,46.0898055,11.1155342,250.77008475399293,-5.42,-58.77,-1.09,null
STON,2023-06-12 14:59:20.928,46.08980473333333,11.115529088333334,198.222,-2.770375,-150.588333,-1.370817,2
STON,2023-06-12 14:59:20.928,46.08980473333333,11.115529088333334,198.222,-3.587636,-161.226212,-0.809189,2
SMAR,2023-06-12 14:59:20.958,46.0898055,11.1155342,250.77008475399293,-5.5,-60.18,-0.98,null
SMAR,2023-06-12 14:59:21.006,46.0898055,11.1155342,250.77008475399293,-5.58,-61.64,-0.85,null
STON,2023-06-12 14:59:21.006,46.089804586666666,11.115529155,198.22,-3.587636,-161.226212,-0.809189,2
SMAR,2023-06-12 14:59:21.023,46.0898055,11.1155342,250.77008475399293,-5.71,-63.18,-0.73,null
SMAR,2023-06-12 14:59:21.061,46.0898055,11.1155342,250.77008475399293,-5.79,-64.89,-0.59,null
STON,2023-06-12 14:59:21.061,46.089804586666666,11.115529155,198.22,-4.322078,-168.099594,-0.356026,2
SMAR,2023-06-12 14:59:21.114,46.0898055,11.1155342,250.77008475399293,-5.86,-66.68,-0.44,null
SMAR,2023-06-12 14:59:21.14,46.0898055,11.1155342,250.77008475399293,-5.9,-68.45,-0.28,null
STON,2023-06-12 14:59:21.14,46.08980456333333,11.115529173333334,198.218,-4.322078,-168.099594,-0.356026,2
SMAR,2023-06-12 14:59:21.18,46.0898055,11.1155342,250.77008475399293,-5.92,-70.11,-0.11,null
STON,2023-06-12 14:59:21.18,46.08980456333333,11.115529173333334,198.218,-4.77848,-177.503006,0.393495,2
SMAR,2023-06-12 14:59:21.217,46.0898055,11.1155342,250.77008475399293,-5.9,-71.55,0.02,null
SMAR,2023-06-12 14:59:21.235,46.0898055,11.1155342,250.77008475399293,-5.92,-72.78,0.16,null
SMAR,2023-06-12 14:59:21.279,46.0898055,11.1155342,250.77008475399293,-5.91,-73.91,0.28,null
SMAR,2023-06-12 14:59:21.316,46.0898055,11.1155342,250.77008475399293,-5.83,-75.08,0.41,null
SMAR,2023-06-12 14:59:21.346,46.0898055,11.1155342,250.77008475399293,-5.78,-76.44,0.57,null
SMAR,2023-06-12 14:59:21.38,46.089805,11.1155324,250.7575571731624,-5.69,-77.98,0.73,null
SMAR,2023-06-12 14:59:21.417,46.089805,11.1155324,250.7575571731624,-5.55,-79.72,0.92,null
SMAR,2023-06-12 14:59:21.446,46.089805,11.1155324,250.7575571731624,-5.41,-81.56,1.12,null
STON,2023-06-12 14:59:21.446,46.08980459,11.115529245,198.222,-4.77848,-177.503006,0.393495,2
SMAR,2023-06-12 14:59:21.466,46.089805,11.1155324,250.7575571731624,-5.26,-83.38,1.31,null
SMAR,2023-06-12 14:59:21.513,46.089805,11.1155324,250.7575571731624,-5.06,-85.16,1.46,null
STON,2023-06-12 14:59:21.513,46.08980459,11.115529245,198.222,-4.70266,174.439407,1.228452,2
SMAR,2023-06-12 14:59:21.545,46.089805,11.1155324,250.7575571731624,-4.89,-86.81,1.6,null
SMAR,2023-06-12 14:59:21.582,46.089805,11.1155324,250.7575571731624,-4.74,-88.39,1.71,null
STON,2023-06-12 14:59:21.582,46.08980475,11.1155294,198.219,-4.70266,174.439407,1.228452,2
SMAR,2023-06-12 14:59:21.613,46.089805,11.1155324,250.7575571731624,-4.56,-90.0,1.82,null
SMAR,2023-06-12 14:59:21.647,46.089805,11.1155324,250.7575571731624,-4.38,-91.6,1.91,null
STON,2023-06-12 14:59:21.647,46.08980475,11.1155294,198.219,-3.844129,164.24855,2.265484,2
SMAR,2023-06-12 14:59:21.68,46.089805,11.1155324,250.7575571731624,-4.23,-93.21,1.98,null
SMAR,2023-06-12 14:59:21.712,46.089805,11.1155324,250.7575571731624,-4.05,-94.85,2.06,null
STON,2023-06-12 14:59:21.712,46.089804935,11.115529518333334,198.221,-3.844129,164.24855,2.265484,2
SMAR,2023-06-12 14:59:21.749,46.089805,11.1155324,250.7575571731624,-3.87,-96.39,2.11,null
SMAR,2023-06-12 14:59:21.768,46.089805,11.1155324,250.7575571731624,-3.74,-97.76,2.14,null
SMAR,2023-06-12 14:59:21.817,46.089805,11.1155324,250.7575571731624,-3.58,-98.98,2.16,null
STON,2023-06-12 14:59:21.817,46.089804935,11.115529518333334,198.221,-2.818579,154.766342,2.788503,2
SMAR,2023-06-12 14:59:21.846,46.089805,11.1155324,250.7575571731624,-3.43,-100.07,2.17,null
SMAR,2023-06-12 14:59:21.883,46.089805,11.1155324,250.7575571731624,-3.32,-101.16,2.18,null
SMAR,2023-06-12 14:59:21.897,46.089805,11.1155324,250.7575571731624,-3.17,-102.25,2.2,null
STON,2023-06-12 14:59:21.897,46.08980511,11.11552959,198.22,-2.818579,154.766342,2.788503,2
SMAR,2023-06-12 14:59:21.934,46.089805,11.1155324,250.7575571731624,-3.05,-103.42,2.21,null
SMAR,2023-06-12 14:59:21.983,46.089805,11.1155324,250.7575571731624,-2.94,-104.69,2.23,null
STON,2023-06-12 14:59:21.983,46.08980511,11.11552959,198.22,-1.966736,147.716904,2.887038,2
SMAR,2023-06-12 14:59:22.005,46.089805,11.1155324,250.7575571731624,-2.78,-105.91,2.24,null
SMAR,2023-06-12 14:59:22.047,46.089805,11.1155324,250.7575571731624,-2.68,-106.99,2.23,null
SMAR,2023-06-12 14:59:22.081,46.089805,11.1155324,250.7575571731624,-2.61,-107.96,2.21,null
SMAR,2023-06-12 14:59:22.115,46.089805,11.1155324,250.7575571731624,-2.49,-108.9,2.19,null
SMAR,2023-06-12 14:59:22.147,46.089805,11.1155324,250.7575571731624,-2.44,-109.89,2.15,null
STON,2023-06-12 14:59:22.147,46.08980523,11.11552955,198.208,-1.966736,147.716904,2.887038,2
SMAR,2023-06-12 14:59:22.182,46.089805,11.1155324,250.7575571731624,-2.39,-110.99,2.12,null
SMAR,2023-06-12 14:59:22.215,46.089805,11.1155324,250.7575571731624,-2.3,-112.25,2.07,null
STON,2023-06-12 14:59:22.215,46.08980523,11.11552955,198.208,-1.332534,141.29274,2.836056,2
SMAR,2023-06-12 14:59:22.247,46.089805,11.1155324,250.7575571731624,-2.27,-113.65,2.02,null
SMAR,2023-06-12 14:59:22.281,46.089805,11.1155324,250.7575571731624,-2.25,-115.11,1.96,null
SMAR,2023-06-12 14:59:22.314,46.089805,11.1155324,250.7575571731624,-2.22,-116.55,1.89,null
SMAR,2023-06-12 14:59:22.35,46.089805,11.1155324,250.7575571731624,-2.24,-118.01,1.83,null
SMAR,2023-06-12 14:59:22.365,46.0898045,11.1155305,250.66568881433471,-2.26,-119.46,1.76,null
SMAR,2023-06-12 14:59:22.425,46.0898045,11.1155305,250.66568881433471,-2.25,-120.87,1.69,null
SMAR,2023-06-12 14:59:22.438,46.0898045,11.1155305,250.66568881433471,-2.33,-122.28,1.63,null
STON,2023-06-12 14:59:22.438,46.089805335,11.115529383333334,198.214,-1.332534,141.29274,2.836056,2
SMAR,2023-06-12 14:59:22.484,46.0898045,11.1155305,250.66568881433471,-2.41,-123.78,1.57,null
STON,2023-06-12 14:59:22.484,46.089805335,11.115529383333334,198.214,-1.099087,133.483719,2.497143,2
SMAR,2023-06-12 14:59:22.513,46.0898045,11.1155305,250.66568881433471,-2.43,-125.35,1.52,null
SMAR,2023-06-12 14:59:22.547,46.0898045,11.1155305,250.66568881433471,-2.54,-126.96,1.47,null
STON,2023-06-12 14:59:22.547,46.08980538833333,11.115529035,198.22,-1.099087,133.483719,2.497143,2
SMAR,2023-06-12 14:59:22.569,46.0898045,11.1155305,250.66568881433471,-2.62,-128.53,1.42,null
SMAR,2023-06-12 14:59:22.614,46.0898045,11.1155305,250.66568881433471,-2.66,-129.97,1.38,null
STON,2023-06-12 14:59:22.614,46.08980538833333,11.115529035,198.22,-1.367293,124.73333,2.090961,2
SMAR,2023-06-12 14:59:22.648,46.0898045,11.1155305,250.66568881433471,-2.79,-131.27,1.33,null
SMAR,2023-06-12 14:59:22.667,46.0898045,11.1155305,250.66568881433471,-2.9,-132.52,1.29,null
SMAR,2023-06-12 14:59:22.698,46.0898045,11.1155305,250.66568881433471,-2.97,-133.92,1.24,null
STON,2023-06-12 14:59:22.698,46.089805425,11.115528683333334,198.217,-1.367293,124.73333,2.090961,2
SMAR,2023-06-12 14:59:22.753,46.0898045,11.1155305,250.66568881433471,-2.98,-135.51,1.22,null
SMAR,2023-06-12 14:59:22.78,46.0898045,11.1155305,250.66568881433471,-3.01,-137.18,1.2,null
SMAR,2023-06-12 14:59:22.81,46.0898045,11.1155305,250.66568881433471,-3.03,-138.77,1.18,null
SMAR,2023-06-12 14:59:22.837,46.0898045,11.1155305,250.66568881433471,-3.0,-140.19,1.15,null
STON,2023-06-12 14:59:22.837,46.089805425,11.115528683333334,198.217,-1.834004,116.308319,1.790353,2
SMAR,2023-06-12 14:59:22.879,46.0898045,11.1155305,250.66568881433471,-3.0,-141.4,1.11,null
SMAR,2023-06-12 14:59:22.909,46.0898045,11.1155305,250.66568881433471,-2.96,-142.43,1.06,null
SMAR,2023-06-12 14:59:22.932,46.0898045,11.1155305,250.66568881433471,-2.97,-143.49,1.02,null
SMAR,2023-06-12 14:59:22.967,46.0898045,11.1155305,250.66568881433471,-2.94,-144.67,0.99,null
STON,2023-06-12 14:59:22.967,46.089805525,11.115528565,198.216,-1.834004,116.308319,1.790353,2
SMAR,2023-06-12 14:59:23.007,46.0898045,11.1155305,250.66568881433471,-2.89,-145.97,0.97,null
SMAR,2023-06-12 14:59:23.041,46.0898045,11.1155305,250.66568881433471,-2.86,-147.35,0.95,null
STON,2023-06-12 14:59:23.041,46.089805525,11.115528565,198.216,-1.85052,108.221626,1.576504,2
SMAR,2023-06-12 14:59:23.063,46.0898045,11.1155305,250.66568881433471,-2.83,-148.73,0.94,null
SMAR,2023-06-12 14:59:23.097,46.0898045,11.1155305,250.66568881433471,-2.82,-150.08,0.92,null
SMAR,2023-06-12 14:59:23.134,46.0898045,11.1155305,250.66568881433471,-2.78,-151.4,0.92,null
STON,2023-06-12 14:59:23.134,46.089805596666665,11.115528556666666,198.221,-1.85052,108.221626,1.576504,2
SMAR,2023-06-12 14:59:23.167,46.0898045,11.1155305,250.66568881433471,-2.75,-152.75,0.93,null
SMAR,2023-06-12 14:59:23.212,46.0898045,11.1155305,250.66568881433471,-2.68,-154.16,0.95,null
STON,2023-06-12 14:59:23.212,46.089805596666665,11.115528556666666,198.221,-1.651843,100.435059,1.439913,2
SMAR,2023-06-12 14:59:23.247,46.0898045,11.1155305,250.66568881433471,-2.63,-155.77,0.98,null
SMAR,2023-06-12 14:59:23.264,46.0898045,11.1155305,250.66568881433471,-2.54,-157.48,1.02,null
SMAR,2023-06-12 14:59:23.315,46.0898045,11.1155305,250.66568881433471,-2.46,-159.09,1.05,null
SMAR,2023-06-12 14:59:23.344,46.0898045,11.1155305,250.66568881433471,-2.45,-160.74,1.08,null
SMAR,2023-06-12 14:59:23.365,46.0898045,11.1155305,250.66568881433471,-2.37,-162.46,1.12,null
SMAR,2023-06-12 14:59:23.398,46.0898042,11.1155303,250.66360090869236,-2.26,-164.19,1.15,null
STON,2023-06-12 14:59:23.398,46.08980563666667,11.115528631666667,198.222,-1.651843,100.435059,1.439913,2
SMAR,2023-06-12 14:59:23.431,46.0898042,11.1155303,250.66360090869236,-2.21,-165.82,1.16,null
STON,2023-06-12 14:59:23.431,46.08980563666667,11.115528631666667,198.222,-1.343228,91.274841,1.58057,2
SMAR,2023-06-12 14:59:23.467,46.0898042,11.1155303,250.66360090869236,-2.13,-167.1,1.17,null
SMAR,2023-06-12 14:59:23.502,46.0898042,11.1155303,250.66360090869236,-2.07,-167.9,1.14,null
STON,2023-06-12 14:59:23.502,46.089805655,11.115528708333333,198.221,-1.343228,91.274841,1.58057,2
SMAR,2023-06-12 14:59:23.539,46.0898042,11.1155303,250.66360090869236,-2.09,-168.41,1.12,null
SMAR,2023-06-12 14:59:23.564,46.0898042,11.1155303,250.66360090869236,-2.07,-168.97,1.09,null
SMAR,2023-06-12 14:59:23.617,46.0898042,11.1155303,250.66360090869236,-2.03,-169.81,1.08,null
SMAR,2023-06-12 14:59:23.642,46.0898042,11.1155303,250.66360090869236,-2.02,-170.99,1.06,null
STON,2023-06-12 14:59:23.642,46.089805655,11.115528708333333,198.221,-0.99495,83.235641,1.625337,2
SMAR,2023-06-12 14:59:23.665,46.0898042,11.1155303,250.66360090869236,-1.98,-172.32,1.02,null
SMAR,2023-06-12 14:59:23.7,46.0898042,11.1155303,250.66360090869236,-1.95,-173.78,0.97,null
STON,2023-06-12 14:59:23.7,46.08980574666667,11.11552875,198.226,-0.99495,83.235641,1.625337,2
SMAR,2023-06-12 14:59:23.743,46.0898042,11.1155303,250.66360090869236,-1.89,-175.25,0.95,null
SMAR,2023-06-12 14:59:23.765,46.0898042,11.1155303,250.66360090869236,-1.83,-176.44,0.88,null
SMAR,2023-06-12 14:59:23.8,46.0898042,11.1155303,250.66360090869236,-1.75,-177.28,0.8,null
SMAR,2023-06-12 14:59:23.832,46.0898042,11.1155303,250.66360090869236,-1.72,-177.88,0.72,null
STON,2023-06-12 14:59:23.832,46.08980574666667,11.11552875,198.226,-0.825436,76.795189,1.402524,2
SMAR,2023-06-12 14:59:23.867,46.0898042,11.1155303,250.66360090869236,-1.66,-178.42,0.63,null
SMAR,2023-06-12 14:59:23.916,46.0898042,11.1155303,250.66360090869236,-1.6,-178.94,0.59,null
SMAR,2023-06-12 14:59:23.935,46.0898042,11.1155303,250.66360090869236,-1.55,-179.7,0.52,null
STON,2023-06-12 14:59:23.935,46.089805866666666,11.115528898333332,198.23,-0.825436,76.795189,1.402524,2
SMAR,2023-06-12 14:59:23.965,46.0898042,11.1155303,250.66360090869236,-1.5,179.41,0.46,null
SMAR,2023-06-12 14:59:24.0,46.0898042,11.1155303,250.66360090869236,-1.47,178.45,0.44,null
SMAR,2023-06-12 14:59:24.045,46.0898042,11.1155303,250.66360090869236,-1.43,177.2,0.41,null
SMAR,2023-06-12 14:59:24.066,46.0898042,11.1155303,250.66360090869236,-1.42,175.83,0.37,null
SMAR,2023-06-12 14:59:24.108,46.0898042,11.1155303,250.66360090869236,-1.41,174.61,0.36,null
SMAR,2023-06-12 14:59:24.132,46.0898042,11.1155303,250.66360090869236,-1.41,173.19,0.31,null
SMAR,2023-06-12 14:59:24.167,46.0898042,11.1155303,250.66360090869236,-1.43,171.8,0.27,null
STON,2023-06-12 14:59:24.167,46.08980599,11.115529011666666,198.226,-0.825436,76.795189,1.402524,2
SMAR,2023-06-12 14:59:24.214,46.0898042,11.1155303,250.66360090869236,-1.42,170.59,0.24,null
SMAR,2023-06-12 14:59:24.243,46.0898042,11.1155303,250.66360090869236,-1.45,169.32,0.18,null
SMAR,2023-06-12 14:59:24.267,46.0898042,11.1155303,250.66360090869236,-1.5,168.05,0.13,null
SMAR,2023-06-12 14:59:24.311,46.0898042,11.1155303,250.66360090869236,-1.54,166.78,0.09,null
SMAR,2023-06-12 14:59:24.333,46.0898042,11.1155303,250.66360090869236,-1.62,165.25,0.05,null
SMAR,2023-06-12 14:59:24.367,46.0898042,11.11553,250.72166250129345,-1.7,163.6,-0.01,null
SMAR,2023-06-12 14:59:24.416,46.0898042,11.11553,250.72166250129345,-1.82,161.89,-0.05,null
SMAR,2023-06-12 14:59:24.434,46.0898042,11.11553,250.72166250129345,-1.91,160.12,-0.09,null
SMAR,2023-06-12 14:59:24.466,46.0898042,11.11553,250.72166250129345,-2.04,158.24,-0.15,null
SMAR,2023-06-12 14:59:24.5,46.0898042,11.11553,250.72166250129345,-2.12,156.39,-0.18,null
STON,2023-06-12 14:59:24.5,46.08980599,11.115529011666666,198.226,-0.409939,64.864502,0.668676,2
SMAR,2023-06-12 14:59:24.539,46.0898042,11.11553,250.72166250129345,-2.25,154.53,-0.24,null
STON,2023-06-12 14:59:24.539,46.08980611166667,11.11552903,198.227,-0.409939,64.864502,0.668676,2
STON,2023-06-12 14:59:24.539,46.08980611166667,11.11552903,198.227,-0.636817,56.845798,0.348581,2
STON,2023-06-12 14:59:24.539,46.08980632666667,11.115528963333333,198.227,-0.636817,56.845798,0.348581,2
